id,day,countryname,deaths,cumulativedeaths,confirmed,cumulativeconfirmed
5821,3/18/20,South Africa,0,0,23,85
5822,3/19/20,South Africa,0,0,31,116
5823,3/20/20,South Africa,0,0,34,150
5824,3/21/20,South Africa,0,0,55,205
5825,3/22/20,South Africa,0,0,35,240
5826,3/23/20,South Africa,0,0,34,274
5827,3/24/20,South Africa,0,0,128,402
5828,3/25/20,South Africa,0,0,152,554
5829,3/26/20,South Africa,0,0,155,709
5830,3/27/20,South Africa,0,0,218,927
5831,3/28/20,South Africa,2,2,243,1170
5832,3/29/20,South Africa,0,1,17,1187
5833,3/30/20,South Africa,0,1,93,1280
5834,3/31/20,South Africa,2,3,46,1326
5835,4/1/20,South Africa,2,5,27,1353
5836,4/2/20,South Africa,0,5,27,1380
5837,4/3/20,South Africa,0,5,82,1462
5838,4/4/20,South Africa,2,7,43,1505
5839,4/5/20,South Africa,2,9,80,1585
5840,4/6/20,South Africa,2,11,70,1655
5841,4/7/20,South Africa,0,11,0,1655
5842,4/6/20,South Sudan,0,0,1,1
5843,4/7/20,South Sudan,0,0,0,1
5844,2/1/20,Spain,0,0,1,1
5845,2/2/20,Spain,0,0,0,1
5846,2/3/20,Spain,0,0,0,1
5847,2/4/20,Spain,0,0,0,1
5848,2/5/20,Spain,0,0,0,1
5849,2/6/20,Spain,0,0,0,1
5850,2/7/20,Spain,0,0,0,1
5851,2/8/20,Spain,0,0,0,1
5852,2/9/20,Spain,0,0,0,1
5853,2/10/20,Spain,0,0,1,2
5854,2/11/20,Spain,0,0,0,2
5855,2/12/20,Spain,0,0,0,2
5856,2/13/20,Spain,0,0,0,2
5857,2/14/20,Spain,0,0,0,2
5858,2/15/20,Spain,0,0,0,2
5859,2/16/20,Spain,0,0,0,2
5860,2/17/20,Spain,0,0,0,2
5861,2/18/20,Spain,0,0,0,2
5862,2/19/20,Spain,0,0,0,2
5863,2/20/20,Spain,0,0,0,2
5864,2/21/20,Spain,0,0,0,2
5865,2/22/20,Spain,0,0,0,2
5866,2/23/20,Spain,0,0,0,2
5867,2/24/20,Spain,0,0,0,2
5868,2/25/20,Spain,0,0,0,2
5869,2/26/20,Spain,0,0,0,2
5870,2/27/20,Spain,0,0,10,12
5871,2/28/20,Spain,0,0,13,25
5872,2/29/20,Spain,0,0,7,32
5873,3/1/20,Spain,0,0,13,45
5874,3/2/20,Spain,0,0,0,45
5875,3/3/20,Spain,0,0,69,114
5876,3/4/20,Spain,0,0,37,151
5877,3/5/20,Spain,1,1,47,198
5878,3/6/20,Spain,2,3,59,257
5879,3/7/20,Spain,2,5,117,374
5880,3/8/20,Spain,0,5,56,430
5881,3/9/20,Spain,5,10,159,589
5882,3/10/20,Spain,18,28,435,1024
5883,3/11/20,Spain,8,36,615,1639
5884,3/12/20,Spain,12,48,501,2140
5885,3/13/20,Spain,36,84,825,2965
5886,3/14/20,Spain,36,120,1266,4231
5887,3/15/20,Spain,16,136,1522,5753
5888,3/16/20,Spain,152,288,2000,7753
5889,3/17/20,Spain,21,309,1438,9191
5890,3/18/20,Spain,182,491,1987,11178
5891,3/19/20,Spain,107,598,2538,13716
5892,3/20/20,Spain,169,767,3431,17147
5893,3/21/20,Spain,235,1002,2833,19980
5894,3/22/20,Spain,324,1326,4946,24926
5895,3/23/20,Spain,394,1720,3646,28572
5896,3/24/20,Spain,462,2182,4517,33089
5897,3/25/20,Spain,514,2696,6584,39673
5898,3/26/20,Spain,738,3434,7937,47610
5899,3/27/20,Spain,655,4089,8578,56188
5900,3/28/20,Spain,769,4858,7871,64059
5901,3/29/20,Spain,832,5690,8189,72248
5902,3/30/20,Spain,838,6528,6549,78797
5903,3/31/20,Spain,812,7340,6398,85195
5904,4/1/20,Spain,849,8189,9222,94417
5905,4/2/20,Spain,864,9053,7719,102136
5906,4/3/20,Spain,950,10003,8102,110238
5907,4/4/20,Spain,932,10935,7472,117710
5908,4/5/20,Spain,809,11744,7026,124736
5909,4/6/20,Spain,674,12418,6023,130759
5910,4/7/20,Spain,0,12418,0,130759
5911,1/27/20,Sri Lanka,0,0,1,1
5912,1/28/20,Sri Lanka,0,0,0,1
5913,1/29/20,Sri Lanka,0,0,0,1
5914,1/30/20,Sri Lanka,0,0,0,1
5915,1/31/20,Sri Lanka,0,0,0,1
5916,2/1/20,Sri Lanka,0,0,0,1
5917,2/2/20,Sri Lanka,0,0,0,1
5918,2/3/20,Sri Lanka,0,0,0,1
5919,2/4/20,Sri Lanka,0,0,0,1
5920,2/5/20,Sri Lanka,0,0,0,1
5921,2/6/20,Sri Lanka,0,0,0,1
5922,2/7/20,Sri Lanka,0,0,0,1
5923,2/8/20,Sri Lanka,0,0,0,1
5924,2/9/20,Sri Lanka,0,0,0,1
5925,2/10/20,Sri Lanka,0,0,0,1
5926,2/11/20,Sri Lanka,0,0,0,1
5927,2/12/20,Sri Lanka,0,0,0,1
5928,2/13/20,Sri Lanka,0,0,0,1
5929,2/14/20,Sri Lanka,0,0,0,1
5930,2/15/20,Sri Lanka,0,0,0,1
5931,2/16/20,Sri Lanka,0,0,0,1
5932,2/17/20,Sri Lanka,0,0,0,1
5933,2/18/20,Sri Lanka,0,0,0,1
5934,2/19/20,Sri Lanka,0,0,0,1
5935,2/20/20,Sri Lanka,0,0,0,1
5936,2/21/20,Sri Lanka,0,0,0,1
5937,2/22/20,Sri Lanka,0,0,0,1
5938,2/23/20,Sri Lanka,0,0,0,1
5939,2/24/20,Sri Lanka,0,0,0,1
5940,2/25/20,Sri Lanka,0,0,0,1
5941,2/26/20,Sri Lanka,0,0,0,1
5942,2/27/20,Sri Lanka,0,0,0,1
5943,2/28/20,Sri Lanka,0,0,0,1
5944,2/29/20,Sri Lanka,0,0,0,1
5945,3/1/20,Sri Lanka,0,0,0,1
5946,3/2/20,Sri Lanka,0,0,0,1
5947,3/3/20,Sri Lanka,0,0,0,1
5948,3/4/20,Sri Lanka,0,0,0,1
5949,3/5/20,Sri Lanka,0,0,0,1
5950,3/6/20,Sri Lanka,0,0,0,1
5951,3/7/20,Sri Lanka,0,0,0,1
5952,3/8/20,Sri Lanka,0,0,0,1
5953,3/9/20,Sri Lanka,0,0,0,1
5954,3/10/20,Sri Lanka,0,0,0,1
5955,3/11/20,Sri Lanka,0,0,0,1
5956,3/12/20,Sri Lanka,0,0,1,2
5957,3/13/20,Sri Lanka,0,0,1,3
5958,3/14/20,Sri Lanka,0,0,3,6
5959,3/15/20,Sri Lanka,0,0,5,11
5960,3/16/20,Sri Lanka,0,0,8,19
5961,3/17/20,Sri Lanka,0,0,10,29
5962,3/18/20,Sri Lanka,0,0,13,42
5963,3/19/20,Sri Lanka,0,0,11,53
5964,3/20/20,Sri Lanka,0,0,6,59
5965,3/21/20,Sri Lanka,0,0,0,59
5966,3/22/20,Sri Lanka,0,0,13,72
5967,3/23/20,Sri Lanka,0,0,10,82
5968,3/24/20,Sri Lanka,0,0,15,97
5969,3/25/20,Sri Lanka,0,0,5,102
5970,3/26/20,Sri Lanka,0,0,0,102
5971,3/27/20,Sri Lanka,0,0,4,106
5972,3/28/20,Sri Lanka,0,0,0,106
5973,3/29/20,Sri Lanka,0,0,0,106
5974,3/30/20,Sri Lanka,1,1,14,120
5975,3/31/20,Sri Lanka,0,1,0,120
5976,4/1/20,Sri Lanka,1,2,23,143
5977,4/2/20,Sri Lanka,0,2,0,143
5978,4/3/20,Sri Lanka,1,3,5,148
5979,4/4/20,Sri Lanka,1,4,3,151
5980,4/5/20,Sri Lanka,1,5,8,159
5981,4/6/20,Sri Lanka,0,5,17,176
5982,4/7/20,Sri Lanka,0,5,0,176
5983,3/14/20,Sudan,0,0,1,1
5984,3/15/20,Sudan,0,0,0,1
5985,3/16/20,Sudan,1,1,0,1
5986,3/17/20,Sudan,0,1,0,1
5987,3/18/20,Sudan,0,1,0,1
5988,3/19/20,Sudan,0,1,0,1
5989,3/20/20,Sudan,0,1,0,1
5990,3/21/20,Sudan,0,1,0,1
5991,3/22/20,Sudan,0,1,1,2
5992,3/23/20,Sudan,0,1,0,2
5993,3/24/20,Sudan,0,1,0,2
5994,3/25/20,Sudan,0,1,1,3
5995,3/26/20,Sudan,0,1,0,3
5996,3/27/20,Sudan,0,1,0,3
5997,3/28/20,Sudan,0,1,0,3
5998,3/29/20,Sudan,0,1,2,5
5999,3/30/20,Sudan,1,2,1,6
6000,3/31/20,Sudan,0,2,0,6
6001,4/1/20,Sudan,0,2,1,7
6002,4/2/20,Sudan,0,2,0,7
6003,4/3/20,Sudan,0,2,1,8
6004,4/4/20,Sudan,0,2,2,10
6005,4/5/20,Sudan,0,2,0,10
6006,4/6/20,Sudan,0,2,2,12
6007,4/7/20,Sudan,0,2,0,12
6008,3/16/20,Suriname,0,0,1,1
6009,3/17/20,Suriname,0,0,0,1
6010,3/18/20,Suriname,0,0,0,1
6011,3/19/20,Suriname,0,0,0,1
6012,3/20/20,Suriname,0,0,0,1
6013,3/21/20,Suriname,0,0,1,2
6014,3/22/20,Suriname,0,0,0,2
6015,3/23/20,Suriname,0,0,0,2
6016,3/24/20,Suriname,0,0,0,2
6017,3/25/20,Suriname,0,0,4,6
6018,3/26/20,Suriname,0,0,1,7
6019,3/27/20,Suriname,0,0,0,7
6020,3/28/20,Suriname,0,0,1,8
6021,3/29/20,Suriname,0,0,0,8
6022,3/30/20,Suriname,0,0,0,8
6023,3/31/20,Suriname,0,0,0,8
6024,4/1/20,Suriname,0,0,0,8
6025,4/2/20,Suriname,0,0,0,8
6026,4/3/20,Suriname,0,0,0,8
6027,4/4/20,Suriname,0,0,2,10
6028,4/5/20,Suriname,0,0,0,10
6029,4/6/20,Suriname,0,0,0,10
6030,4/7/20,Suriname,0,0,0,10
6031,2/1/20,Sweden,0,0,1,1
6032,2/2/20,Sweden,0,0,0,1
6033,2/3/20,Sweden,0,0,0,1
6034,2/4/20,Sweden,0,0,0,1
6035,2/5/20,Sweden,0,0,0,1
6036,2/6/20,Sweden,0,0,0,1
6037,2/7/20,Sweden,0,0,0,1
6038,2/8/20,Sweden,0,0,0,1
6039,2/9/20,Sweden,0,0,0,1
6040,2/10/20,Sweden,0,0,0,1
6041,2/11/20,Sweden,0,0,0,1
6042,2/12/20,Sweden,0,0,0,1
6043,2/13/20,Sweden,0,0,0,1
6044,2/14/20,Sweden,0,0,0,1
6045,2/15/20,Sweden,0,0,0,1
6046,2/16/20,Sweden,0,0,0,1
6047,2/17/20,Sweden,0,0,0,1
6048,2/18/20,Sweden,0,0,0,1
6049,2/19/20,Sweden,0,0,0,1
6050,2/20/20,Sweden,0,0,0,1
6051,2/21/20,Sweden,0,0,0,1
6052,2/22/20,Sweden,0,0,0,1
6053,2/23/20,Sweden,0,0,0,1
6054,2/24/20,Sweden,0,0,0,1
6055,2/25/20,Sweden,0,0,0,1
6056,2/26/20,Sweden,0,0,0,1
6057,2/27/20,Sweden,0,0,1,2
6058,2/28/20,Sweden,0,0,5,7
6059,2/29/20,Sweden,0,0,5,12
6060,3/1/20,Sweden,0,0,1,13
6061,3/2/20,Sweden,0,0,1,14
6062,3/3/20,Sweden,0,0,1,15
6063,3/4/20,Sweden,0,0,9,24
6064,3/5/20,Sweden,0,0,11,35
6065,3/6/20,Sweden,0,0,26,61
6066,3/7/20,Sweden,0,0,76,137
6067,3/8/20,Sweden,0,0,24,161
6068,3/9/20,Sweden,0,0,42,203
6069,3/10/20,Sweden,0,0,45,248
6070,3/11/20,Sweden,0,0,78,326
6071,3/12/20,Sweden,0,0,135,461
6072,3/13/20,Sweden,0,0,159,620
6073,3/14/20,Sweden,0,0,155,775
6074,3/15/20,Sweden,0,0,149,924
6075,3/16/20,Sweden,3,3,68,992
6076,3/17/20,Sweden,0,3,67,1059
6077,3/18/20,Sweden,0,3,108,1167
6078,3/19/20,Sweden,0,3,112,1279
6079,3/20/20,Sweden,0,3,144,1423
6080,3/21/20,Sweden,13,16,200,1623
6081,3/22/20,Sweden,4,20,123,1746
6082,3/23/20,Sweden,1,21,160,1906
6083,3/24/20,Sweden,4,25,110,2016
6084,3/25/20,Sweden,11,36,256,2272
6085,3/26/20,Sweden,6,42,238,2510
6086,3/27/20,Sweden,24,66,296,2806
6087,3/28/20,Sweden,26,92,240,3046
6088,3/29/20,Sweden,10,102,401,3447
6089,3/30/20,Sweden,8,110,253,3700
6090,3/31/20,Sweden,36,146,328,4028
6091,4/1/20,Sweden,34,180,407,4435
6092,4/2/20,Sweden,59,239,512,4947
6093,4/3/20,Sweden,43,282,519,5466
6094,4/4/20,Sweden,51,333,612,6078
6095,4/5/20,Sweden,40,373,365,6443
6096,4/6/20,Sweden,28,401,387,6830
6097,4/7/20,Sweden,0,401,0,6830
6098,2/26/20,Switzerland,0,0,1,1
6099,2/27/20,Switzerland,0,0,0,1
6100,2/28/20,Switzerland,0,0,5,6
6101,2/29/20,Switzerland,0,0,4,10
6102,3/1/20,Switzerland,0,0,8,18
6103,3/2/20,Switzerland,0,0,6,24
6104,3/3/20,Switzerland,0,0,6,30
6105,3/4/20,Switzerland,0,0,7,37
6106,3/5/20,Switzerland,0,0,20,57
6107,3/6/20,Switzerland,1,1,29,86
6108,3/7/20,Switzerland,0,1,123,209
6109,3/8/20,Switzerland,1,2,55,264
6110,3/9/20,Switzerland,0,2,68,332
6111,3/10/20,Switzerland,0,2,0,332
6112,3/11/20,Switzerland,1,3,159,491
6113,3/12/20,Switzerland,1,4,154,645
6114,3/13/20,Switzerland,2,6,213,858
6115,3/14/20,Switzerland,1,7,267,1125
6116,3/15/20,Switzerland,4,11,234,1359
6117,3/16/20,Switzerland,2,13,841,2200
6118,3/17/20,Switzerland,1,14,0,2200
6119,3/18/20,Switzerland,5,19,450,2650
6120,3/19/20,Switzerland,2,21,360,3010
6121,3/20/20,Switzerland,12,33,853,3863
6122,3/21/20,Switzerland,10,43,977,4840
6123,3/22/20,Switzerland,13,56,1237,6077
6124,3/23/20,Switzerland,4,60,894,6971
6125,3/24/20,Switzerland,6,66,1044,8015
6126,3/25/20,Switzerland,20,86,774,8789
6127,3/26/20,Switzerland,17,103,925,9714
6128,3/27/20,Switzerland,58,161,1000,10714
6129,3/28/20,Switzerland,36,197,1390,12104
6130,3/29/20,Switzerland,38,235,1048,13152
6131,3/30/20,Switzerland,22,257,1122,14274
6132,3/31/20,Switzerland,38,295,1138,15412
6133,4/1/20,Switzerland,78,373,696,16108
6134,4/2/20,Switzerland,5,378,962,17070
6135,4/3/20,Switzerland,158,536,1774,18844
6136,4/4/20,Switzerland,71,607,862,19706
6137,4/5/20,Switzerland,59,666,783,20489
6138,4/6/20,Switzerland,49,715,576,21065
6139,4/7/20,Switzerland,0,715,0,21065
6140,3/23/20,Syrian Arab Republic,0,0,1,1
6141,3/24/20,Syrian Arab Republic,0,0,0,1
6142,3/25/20,Syrian Arab Republic,0,0,0,1
6143,3/26/20,Syrian Arab Republic,0,0,4,5
6144,3/27/20,Syrian Arab Republic,0,0,0,5
6145,3/28/20,Syrian Arab Republic,0,0,0,5
6146,3/29/20,Syrian Arab Republic,0,0,0,5
6147,3/30/20,Syrian Arab Republic,1,1,4,9
6148,3/31/20,Syrian Arab Republic,1,2,1,10
6149,4/1/20,Syrian Arab Republic,0,2,0,10
6150,4/2/20,Syrian Arab Republic,0,2,0,10
6151,4/3/20,Syrian Arab Republic,0,2,6,16
6152,4/4/20,Syrian Arab Republic,0,2,0,16
6153,4/5/20,Syrian Arab Republic,0,2,0,16
6154,4/6/20,Syrian Arab Republic,0,2,3,19
6155,4/7/20,Syrian Arab Republic,0,2,0,19
6156,1/9/20,Thailand,0,0,1,1
6157,1/10/20,Thailand,0,0,0,1
6158,1/11/20,Thailand,0,0,0,1
6159,1/12/20,Thailand,0,0,0,1
6160,1/13/20,Thailand,0,0,0,1
6161,1/14/20,Thailand,0,0,0,1
6162,1/15/20,Thailand,0,0,0,1
6163,1/16/20,Thailand,0,0,0,1
6164,1/17/20,Thailand,0,0,0,1
6165,1/18/20,Thailand,0,0,1,2
6166,1/19/20,Thailand,0,0,1,3
6167,1/20/20,Thailand,0,0,0,3
6168,1/21/20,Thailand,0,0,0,3
6169,1/22/20,Thailand,0,0,0,3
6170,1/23/20,Thailand,0,0,0,3
6171,1/24/20,Thailand,0,0,0,3
6172,1/25/20,Thailand,0,0,1,4
6173,1/26/20,Thailand,0,0,0,4
6174,1/27/20,Thailand,0,0,1,5
6175,1/28/20,Thailand,0,0,3,8
6176,1/29/20,Thailand,0,0,6,14
6177,1/30/20,Thailand,0,0,0,14
6178,1/31/20,Thailand,0,0,0,14
6179,2/1/20,Thailand,0,0,5,19
6180,2/2/20,Thailand,0,0,0,19
6181,2/3/20,Thailand,0,0,0,19
6182,2/4/20,Thailand,0,0,0,19
6183,2/5/20,Thailand,0,0,6,25
6184,2/6/20,Thailand,0,0,0,25
6185,2/7/20,Thailand,0,0,0,25
6186,2/8/20,Thailand,0,0,7,32
6187,2/9/20,Thailand,0,0,0,32
6188,2/10/20,Thailand,0,0,0,32
6189,2/11/20,Thailand,0,0,1,33
6190,2/12/20,Thailand,0,0,0,33
6191,2/13/20,Thailand,0,0,0,33
6192,2/14/20,Thailand,0,0,0,33
6193,2/15/20,Thailand,0,0,1,34
6194,2/16/20,Thailand,0,0,0,34
6195,2/17/20,Thailand,0,0,1,35
6196,2/18/20,Thailand,0,0,0,35
6197,2/19/20,Thailand,0,0,0,35
6198,2/20/20,Thailand,0,0,0,35
6199,2/21/20,Thailand,0,0,0,35
6200,2/22/20,Thailand,0,0,0,35
6201,2/23/20,Thailand,0,0,0,35
6202,2/24/20,Thailand,0,0,0,35
6203,2/25/20,Thailand,0,0,2,37
6204,2/26/20,Thailand,0,0,3,40
6205,2/27/20,Thailand,0,0,0,40
6206,2/28/20,Thailand,0,0,0,40
6207,2/29/20,Thailand,0,0,2,42
6208,3/1/20,Thailand,0,0,0,42
6209,3/2/20,Thailand,1,1,0,42
6210,3/3/20,Thailand,0,1,1,43
6211,3/4/20,Thailand,0,1,0,43
6212,3/5/20,Thailand,0,1,4,47
6213,3/6/20,Thailand,0,1,0,47
6214,3/7/20,Thailand,0,1,1,48
6215,3/8/20,Thailand,0,1,2,50
6216,3/9/20,Thailand,0,1,0,50
6217,3/10/20,Thailand,0,1,3,53
6218,3/11/20,Thailand,0,1,6,59
6219,3/12/20,Thailand,0,1,11,70
6220,3/13/20,Thailand,0,1,5,75
6221,3/14/20,Thailand,0,1,0,75
6222,3/15/20,Thailand,0,1,0,75
6223,3/16/20,Thailand,0,1,39,114
6224,3/17/20,Thailand,0,1,33,147
6225,3/18/20,Thailand,0,1,65,212
6226,3/19/20,Thailand,0,1,60,272
6227,3/20/20,Thailand,0,1,50,322
6228,3/21/20,Thailand,0,1,0,322
6229,3/22/20,Thailand,0,1,89,411
6230,3/23/20,Thailand,0,1,310,721
6231,3/24/20,Thailand,3,4,106,827
6232,3/25/20,Thailand,0,4,107,934
6233,3/26/20,Thailand,0,4,0,934
6234,3/27/20,Thailand,1,5,202,1136
6235,3/28/20,Thailand,0,5,0,1136
6236,3/29/20,Thailand,2,7,252,1388
6237,3/30/20,Thailand,2,9,136,1524
6238,3/31/20,Thailand,0,9,0,1524
6239,4/1/20,Thailand,3,12,247,1771
6240,4/2/20,Thailand,0,12,0,1771
6241,4/3/20,Thailand,3,15,104,1875
6242,4/4/20,Thailand,4,19,103,1978
6243,4/5/20,Thailand,1,20,89,2067
6244,4/6/20,Thailand,3,23,102,2169
6245,4/7/20,Thailand,3,26,51,2220
6246,2/1/20,The United Kingdom,0,0,2,2
6247,2/2/20,The United Kingdom,0,0,0,2
6248,2/3/20,The United Kingdom,0,0,0,2
6249,2/4/20,The United Kingdom,0,0,0,2
6250,2/5/20,The United Kingdom,0,0,0,2
6251,2/6/20,The United Kingdom,0,0,0,2
6252,2/7/20,The United Kingdom,0,0,1,3
6253,2/8/20,The United Kingdom,0,0,0,3
6254,2/9/20,The United Kingdom,0,0,0,3
6255,2/10/20,The United Kingdom,0,0,1,4
6256,2/11/20,The United Kingdom,0,0,4,8
6257,2/12/20,The United Kingdom,0,0,0,8
6258,2/13/20,The United Kingdom,0,0,1,9
6259,2/14/20,The United Kingdom,0,0,0,9
6260,2/15/20,The United Kingdom,0,0,0,9
6261,2/16/20,The United Kingdom,0,0,0,9
6262,2/17/20,The United Kingdom,0,0,0,9
6263,2/18/20,The United Kingdom,0,0,0,9
6264,2/19/20,The United Kingdom,0,0,0,9
6265,2/20/20,The United Kingdom,0,0,0,9
6266,2/21/20,The United Kingdom,0,0,0,9
6267,2/22/20,The United Kingdom,0,0,0,9
6268,2/23/20,The United Kingdom,0,0,0,9
6269,2/24/20,The United Kingdom,0,0,4,13
6270,2/25/20,The United Kingdom,0,0,0,13
6271,2/26/20,The United Kingdom,0,0,0,13
6272,2/27/20,The United Kingdom,0,0,0,13
6273,2/28/20,The United Kingdom,0,0,3,16
6274,2/29/20,The United Kingdom,0,0,4,20
6275,3/1/20,The United Kingdom,0,0,3,23
6276,3/2/20,The United Kingdom,0,0,13,36
6277,3/3/20,The United Kingdom,0,0,3,39
6278,3/4/20,The United Kingdom,0,0,12,51
6279,3/5/20,The United Kingdom,0,0,38,89
6280,3/6/20,The United Kingdom,0,0,29,118
6281,3/7/20,The United Kingdom,1,1,49,167
6282,3/8/20,The United Kingdom,1,2,43,210
6283,3/9/20,The United Kingdom,0,2,67,277
6284,3/10/20,The United Kingdom,1,3,46,323
6285,3/11/20,The United Kingdom,3,6,50,373
6286,3/12/20,The United Kingdom,0,6,87,460
6287,3/13/20,The United Kingdom,2,8,134,594
6288,3/14/20,The United Kingdom,2,10,208,802
6289,3/15/20,The United Kingdom,11,21,342,1144
6290,3/16/20,The United Kingdom,14,35,251,1395
6291,3/17/20,The United Kingdom,20,55,152,1547
6292,3/18/20,The United Kingdom,5,60,407,1954
6293,3/19/20,The United Kingdom,43,103,676,2630
6294,3/20/20,The United Kingdom,41,144,647,3277
6295,3/21/20,The United Kingdom,33,177,706,3983
6296,3/22/20,The United Kingdom,56,233,1035,5018
6297,3/23/20,The United Kingdom,48,281,669,5687
6298,3/24/20,The United Kingdom,54,335,967,6654
6299,3/25/20,The United Kingdom,87,422,1427,8081
6300,3/26/20,The United Kingdom,41,463,1452,9533
6301,3/27/20,The United Kingdom,115,578,2129,11662
6302,3/28/20,The United Kingdom,181,759,2885,14547
6303,3/29/20,The United Kingdom,260,1019,2546,17093
6304,3/30/20,The United Kingdom,209,1228,2433,19526
6305,3/31/20,The United Kingdom,180,1408,2619,22145
6306,4/1/20,The United Kingdom,381,1789,3009,25154
6307,4/2/20,The United Kingdom,743,2532,4324,29478
6308,4/3/20,The United Kingdom,389,2921,4244,33722
6309,4/4/20,The United Kingdom,684,3605,4450,38172
6310,4/5/20,The United Kingdom,708,4313,3735,41907
6311,4/6/20,The United Kingdom,621,4934,5903,47810
6312,4/7/20,The United Kingdom,0,4934,0,47810
6313,3/21/20,Timor-Leste,0,0,1,1
6314,3/22/20,Timor-Leste,0,0,0,1
6315,3/23/20,Timor-Leste,0,0,0,1
6316,3/24/20,Timor-Leste,0,0,0,1
6317,3/25/20,Timor-Leste,0,0,0,1
6318,3/26/20,Timor-Leste,0,0,0,1
6319,3/27/20,Timor-Leste,0,0,0,1
6320,3/28/20,Timor-Leste,0,0,0,1
6321,3/29/20,Timor-Leste,0,0,0,1
6322,3/30/20,Timor-Leste,0,0,0,1
6323,3/31/20,Timor-Leste,0,0,0,1
6324,4/1/20,Timor-Leste,0,0,0,1
6325,4/2/20,Timor-Leste,0,0,0,1
6326,4/3/20,Timor-Leste,0,0,0,1
6327,4/4/20,Timor-Leste,0,0,0,1
6328,4/5/20,Timor-Leste,0,0,0,1
6329,4/6/20,Timor-Leste,0,0,0,1
6330,4/7/20,Timor-Leste,0,0,0,1
6331,3/7/20,Togo,0,0,1,1
6332,3/8/20,Togo,0,0,0,1
6333,3/9/20,Togo,0,0,0,1
6334,3/10/20,Togo,0,0,0,1
6335,3/11/20,Togo,0,0,0,1
6336,3/12/20,Togo,0,0,0,1
6337,3/13/20,Togo,0,0,0,1
6338,3/14/20,Togo,0,0,0,1
6339,3/15/20,Togo,0,0,0,1
6340,3/16/20,Togo,0,0,0,1
6341,3/17/20,Togo,0,0,0,1
6342,3/18/20,Togo,0,0,0,1
6343,3/19/20,Togo,0,0,0,1
6344,3/20/20,Togo,0,0,8,9
6345,3/21/20,Togo,0,0,0,9
6346,3/22/20,Togo,0,0,6,15
6347,3/23/20,Togo,0,0,1,16
6348,3/24/20,Togo,0,0,2,18
6349,3/25/20,Togo,0,0,2,20
6350,3/26/20,Togo,0,0,3,23
6351,3/27/20,Togo,0,0,1,24
6352,3/28/20,Togo,0,0,1,25
6353,3/29/20,Togo,0,0,4,29
6354,3/30/20,Togo,1,1,0,28
6355,3/31/20,Togo,0,1,6,34
6356,4/1/20,Togo,0,1,0,34
6357,4/2/20,Togo,1,2,2,36
6358,4/3/20,Togo,0,2,3,39
6359,4/4/20,Togo,0,2,0,39
6360,4/5/20,Togo,1,3,1,40
6361,4/6/20,Togo,0,3,4,44
6362,4/7/20,Togo,0,3,0,44
6363,3/14/20,Trinidad and Tobago,0,0,1,1
6364,3/15/20,Trinidad and Tobago,0,0,0,1
6365,3/16/20,Trinidad and Tobago,0,0,1,2
6366,3/17/20,Trinidad and Tobago,0,0,3,5
6367,3/18/20,Trinidad and Tobago,0,0,0,5
6368,3/19/20,Trinidad and Tobago,0,0,2,7
6369,3/20/20,Trinidad and Tobago,0,0,2,9
6370,3/21/20,Trinidad and Tobago,0,0,0,9
6371,3/22/20,Trinidad and Tobago,0,0,0,9
6372,3/23/20,Trinidad and Tobago,0,0,41,50
6373,3/24/20,Trinidad and Tobago,0,0,1,51
6374,3/25/20,Trinidad and Tobago,0,0,6,57
6375,3/26/20,Trinidad and Tobago,1,1,3,60
6376,3/27/20,Trinidad and Tobago,0,1,1,61
6377,3/28/20,Trinidad and Tobago,1,2,5,66
6378,3/29/20,Trinidad and Tobago,0,2,8,74
6379,3/30/20,Trinidad and Tobago,1,3,2,76
6380,3/31/20,Trinidad and Tobago,0,3,6,82
6381,4/1/20,Trinidad and Tobago,0,3,3,85
6382,4/2/20,Trinidad and Tobago,2,5,4,89
6383,4/3/20,Trinidad and Tobago,0,5,1,90
6384,4/4/20,Trinidad and Tobago,1,6,7,97
6385,4/5/20,Trinidad and Tobago,0,6,3,100
6386,4/6/20,Trinidad and Tobago,0,6,3,103
6387,4/7/20,Trinidad and Tobago,0,6,0,103
6388,3/3/20,Tunisia,0,0,1,1
6389,3/4/20,Tunisia,0,0,0,1
6390,3/5/20,Tunisia,0,0,0,1
6391,3/6/20,Tunisia,0,0,0,1
6392,3/7/20,Tunisia,0,0,0,1
6393,3/8/20,Tunisia,0,0,0,1
6394,3/9/20,Tunisia,0,0,1,2
6395,3/10/20,Tunisia,0,0,0,2
6396,3/11/20,Tunisia,0,0,4,6
6397,3/12/20,Tunisia,0,0,0,6
6398,3/13/20,Tunisia,0,0,1,7
6399,3/14/20,Tunisia,0,0,9,16
6400,3/15/20,Tunisia,0,0,0,16
6401,3/16/20,Tunisia,0,0,2,18
6402,3/17/20,Tunisia,0,0,2,20
6403,3/18/20,Tunisia,0,0,4,24
6404,3/19/20,Tunisia,0,0,5,29
6405,3/20/20,Tunisia,0,0,10,39
6406,3/21/20,Tunisia,1,1,15,54
6407,3/22/20,Tunisia,0,1,6,60
6408,3/23/20,Tunisia,2,3,15,75
6409,3/24/20,Tunisia,0,3,14,89
6410,3/25/20,Tunisia,0,3,25,114
6411,3/26/20,Tunisia,2,5,59,173
6412,3/27/20,Tunisia,0,5,24,197
6413,3/28/20,Tunisia,1,6,30,227
6414,3/29/20,Tunisia,2,8,51,278
